jd,RA,Decl,magsky
2454385.53,280.82891667,0.50766667,22.3857385688
2454385.53,280.82975,0.49072222,22.577209648
2454543.84,280.747125,0.51927778,22.4244529892
2454543.84,280.7605,0.51586111,22.3273995367
2454543.84,280.78195833,0.46716667,22.1626145649
2454543.84,280.79216667,0.46186111,22.3775396585
2454543.84,280.798875,0.50141667,22.3938668108
2454543.84,280.79879167,0.49538889,22.3120351034
2454543.84,280.82891667,0.50766667,22.2599097465
2454543.84,280.82975,0.49072222,22.4823725966
2454573.76,280.747125,0.51927778,19.6259668874
2454573.76,280.7605,0.51586111,19.6153055141
2454573.76,280.78195833,0.46716667,19.6067321015
2454573.76,280.79216667,0.46186111,19.612307115
2454573.76,280.798875,0.50141667,19.6233421187
2454573.76,280.79879167,0.49538889,19.6101134942
2454573.76,280.82891667,0.50766667,19.6055411386
2454573.76,280.82975,0.49072222,19.6185130058
2454574.75,280.747125,0.51927778,19.207724456
2454574.75,280.7605,0.51586111,19.2086875328
2454574.75,280.78195833,0.46716667,19.1831139455
2454574.75,280.79216667,0.46186111,19.2119959962
2454574.75,280.798875,0.50141667,19.2005967006
2454574.75,280.79879167,0.49538889,19.1819047097
2454574.75,280.82891667,0.50766667,19.1768135719
2454574.75,280.82975,0.49072222,19.198412998
2454599.84,280.747125,0.51927778,22.7310607166
2454599.84,280.7605,0.51586111,22.7927279493
2454599.84,280.78195833,0.46716667,22.6203367404
2454599.84,280.79216667,0.46186111,22.7512297516
2454599.84,280.798875,0.50141667,22.6854073906
2454599.84,280.79879167,0.49538889,22.5116724718
2454599.84,280.82975,0.49072222,22.7244201138
2454630.76,280.747125,0.51927778,21.180926481
2454630.76,280.7605,0.51586111,21.1685650561
2454630.76,280.78195833,0.46716667,21.1111137157
2454630.76,280.79216667,0.46186111,21.1259817289
2454630.76,280.798875,0.50141667,21.1064605949
2454630.76,280.79879167,0.49538889,21.0587698373
2454630.76,280.82975,0.49072222,21.1181310775
2454648.81,280.747125,0.51927778,22.4851512996
2454648.81,280.7605,0.51586111,22.5290253562
2454648.81,280.78195833,0.46716667,22.4717963916
2454648.81,280.79216667,0.46186111,22.6133686067
2454648.81,280.798875,0.50141667,22.4665001122
2454648.81,280.79879167,0.49538889,22.4326901193
2454648.81,280.82891667,0.50766667,22.2258112652
2454648.81,280.82975,0.49072222,22.607336729
2454650.75,280.747125,0.51927778,22.7090368661
2454650.75,280.7605,0.51586111,22.8433389112
2454650.75,280.78195833,0.46716667,22.6237085643
2454650.75,280.79216667,0.46186111,22.8016475318
2454650.75,280.798875,0.50141667,22.7056279617
2454650.75,280.79879167,0.49538889,22.5185066748
2454650.75,280.82891667,0.50766667,22.3540082527
2454650.75,280.82975,0.49072222,22.6887421601
2454654.72,280.747125,0.51927778,22.7896234759
2454654.72,280.7605,0.51586111,22.9830620933
2454654.72,280.78195833,0.46716667,22.6684650495
2454654.72,280.79216667,0.46186111,22.8965035137
2454654.72,280.798875,0.50141667,22.8840948781
2454654.72,280.79879167,0.49538889,22.6385347727
2454654.72,280.82891667,0.50766667,22.468827358
2454654.72,280.82975,0.49072222,22.9217543076
2454728.55,280.747125,0.51927778,23.2229393041
2454728.55,280.7605,0.51586111,23.185029487
2454728.55,280.78195833,0.46716667,23.1179555125
2454728.55,280.79216667,0.46186111,23.4556120517
2454728.55,280.798875,0.50141667,23.3958317149
2454728.55,280.79879167,0.49538889,23.0883427184
2454728.55,280.82891667,0.50766667,22.666115153
2454728.55,280.82975,0.49072222,23.0834848348
2454729.54,280.747125,0.51927778,23.8855214395
2454729.54,280.7605,0.51586111,23.9952851167
2454729.54,280.78195833,0.46716667,23.7122051458
2454729.54,280.79216667,0.46186111,24.4297533825
2454729.54,280.798875,0.50141667,23.7669598061
2454729.54,280.79879167,0.49538889,23.5942574656
2454729.54,280.82891667,0.50766667,22.8865035232
2454729.54,280.82975,0.49072222,23.4593029727
2454900.84,280.747125,0.51927778,18.3837866536
2454900.84,280.7605,0.51586111,18.3808530736
2454900.84,280.78195833,0.46716667,18.3792109156
2454900.84,280.79216667,0.46186111,18.3792822243
2454900.84,280.798875,0.50141667,18.3772862628
2454900.84,280.79879167,0.49538889,18.3789968
2454900.84,280.82891667,0.50766667,18.3780699608
2454900.84,280.82975,0.49072222,18.3804244545
2454930.75,280.747125,0.51927778,18.2513708947
2454930.75,280.7605,0.51586111,18.2537686976
2454930.75,280.78195833,0.46716667,18.2489783756
2454930.75,280.79216667,0.46186111,18.2522361883
2454930.75,280.798875,0.50141667,18.2521029979
2454930.75,280.79879167,0.49538889,18.2444735631
2454930.75,280.82891667,0.50766667,18.2442090959
2454930.75,280.82975,0.49072222,18.257509148
2454246.86,310.56079167,0.15002778,22.1752921182
2454246.86,310.61,0.12858333,22.4720166321
2454246.86,310.64766667,0.12238889,22.1290835571
2454348.59,310.56079167,0.15002778,22.1944530298
2454348.59,310.61,0.12858333,22.8643368608
2454348.59,310.64766667,0.12238889,22.2505551481
2454351.62,310.56079167,0.15002778,22.6085202729
2454351.62,310.61,0.12858333,22.7467773106
2454351.62,310.64766667,0.12238889,22.5736808614
2454380.53,310.56079167,0.15002778,22.4544066441
2454380.53,310.61,0.12858333,23.4388667605
2454380.53,310.64766667,0.12238889,22.4134305207
2454545.89,310.56079167,0.15002778,19.5310129168
2454545.89,310.61,0.12858333,19.5315678675
2454545.89,310.64766667,0.12238889,19.5271362891
2454547.89,310.56079167,0.15002778,18.4459682507
2454547.89,310.61,0.12858333,18.4200084086
2454547.89,310.64766667,0.12238889,18.4305990672
2454562.84,310.56079167,0.15002778,22.040945465
2454562.84,310.61,0.12858333,22.322269214
2454562.84,310.64766667,0.12238889,22.2063472953
2454573.82,310.56079167,0.15002778,19.4861953423
2454573.82,310.61,0.12858333,19.5311362376
2454573.82,310.64766667,0.12238889,19.5006114479
2454599.88,310.56079167,0.15002778,22.8379018793
2454599.88,310.61,0.12858333,22.5011554358
2454599.88,310.64766667,0.12238889,22.3581881011
2454630.67,310.56079167,0.15002778,20.0412460765
2454630.67,310.61,0.12858333,20.0473237575
2454630.67,310.64766667,0.12238889,20.0240663639
2454650.76,310.56079167,0.15002778,22.420452862
2454650.76,310.61,0.12858333,22.9417437053
2454650.76,310.64766667,0.12238889,22.5357148189
2454651.66,310.56079167,0.15002778,22.7779019365
2454651.66,310.61,0.12858333,23.1542448519
2454651.66,310.64766667,0.12238889,22.6058449916
2454654.78,310.56079167,0.15002778,22.7294894919
2454654.78,310.61,0.12858333,22.6775304036
2454654.78,310.64766667,0.12238889,22.7188968694
2454728.73,310.56079167,0.15002778,19.7145489827
2454728.73,310.61,0.12858333,19.7230287374
2454728.73,310.64766667,0.12238889,19.6743673055
2454729.73,310.56079167,0.15002778,20.3410028284
2454729.73,310.61,0.12858333,20.3884543583
2454729.73,310.64766667,0.12238889,20.2585021477
2454931.84,310.56079167,0.15002778,18.470735458
2454931.84,310.61,0.12858333,18.45444125
2454931.84,310.64766667,0.12238889,18.4489036211
2454933.83,310.56079167,0.15002778,19.0837347882
2454933.83,310.61,0.12858333,19.1189277262
2454933.83,310.64766667,0.12238889,19.1124040901
2454246.88,310.69483333,0.26897222,22.2741350583
2454246.88,310.72875,0.25052778,22.3994926812
2454348.78,310.69483333,0.26897222,22.2151187878
2454348.78,310.72875,0.25052778,22.2503642863
2454351.6,310.69483333,0.26897222,22.6930204231
2454351.6,310.72875,0.25052778,22.5872096385
2454357.64,310.69483333,0.26897222,23.9538921289
2454357.64,310.72875,0.25052778,24.374197932
2454364.56,310.69483333,0.26897222,20.269488784
2454364.56,310.72875,0.25052778,20.2455360573
2454380.54,310.69483333,0.26897222,22.5243722854
2454380.54,310.72875,0.25052778,22.6137677778
2454385.55,310.69483333,0.26897222,22.4493282905
2454385.55,310.72875,0.25052778,22.6046980827
2454547.92,310.69483333,0.26897222,16.5711661099
2454547.92,310.72875,0.25052778,16.5730126862
2454599.81,310.69483333,0.26897222,22.5035395861
2454599.81,310.72875,0.25052778,22.5420253676
2454630.84,310.69483333,0.26897222,22.6232810558
2454630.84,310.72875,0.25052778,22.7633551704
2454648.84,310.69483333,0.26897222,22.4149115412
2454648.84,310.72875,0.25052778,22.4744543147
2454651.75,310.69483333,0.26897222,22.7469208254
2454651.75,310.72875,0.25052778,22.8246387113
2454653.8,310.69483333,0.26897222,22.3891640271
2454653.8,310.72875,0.25052778,22.4700253409
2454728.55,310.69483333,0.26897222,23.1535566977
2454728.55,310.72875,0.25052778,22.9258555111
2454729.55,310.69483333,0.26897222,23.6945505267
2454729.55,310.72875,0.25052778,23.555056992
2454734.65,310.69483333,0.26897222,22.6294927002
2454734.65,310.72875,0.25052778,22.6963282696
2454351.77,310.69483333,0.26897222,22.5566234358
2454351.77,310.72875,0.25052778,22.5566234358
2454357.74,310.69483333,0.26897222,22.6793514984
2454357.74,310.72875,0.25052778,23.2148047065
2454246.81,340.35891667,1.17002778,21.9453101794
2454246.81,340.39620833,1.18633333,21.9538761815
2454246.81,340.436375,1.21027778,22.0203706438
2454357.75,340.35891667,1.17002778,23.270495723
2454357.75,340.39620833,1.18633333,23.2848765316
2454357.75,340.436375,1.21027778,23.155387881
2454380.57,340.35891667,1.17002778,22.4627280256
2454380.57,340.39620833,1.18633333,22.5546387304
2454380.57,340.436375,1.21027778,22.4557005887
2454385.56,340.35891667,1.17002778,22.6086824364
2454385.56,340.39620833,1.18633333,22.8390479823
2454385.56,340.436375,1.21027778,22.5391096774
2454397.6,340.35891667,1.17002778,18.5697089294
2454397.6,340.39620833,1.18633333,18.5845675719
2454397.6,340.436375,1.21027778,18.5821097083
2454418.64,340.35891667,1.17002778,22.4163282982
2454418.64,340.39620833,1.18633333,22.4478011696
2454418.64,340.436375,1.21027778,22.2895965722
2454599.9,340.35891667,1.17002778,22.2220103974
2454599.9,340.39620833,1.18633333,22.3786633038
2454599.9,340.436375,1.21027778,22.2178504875
2454630.75,340.35891667,1.17002778,20.1454074592
2454630.75,340.39620833,1.18633333,20.1505288609
2454630.75,340.436375,1.21027778,20.1314469381
2454648.88,340.35891667,1.17002778,22.4275806461
2454648.88,340.39620833,1.18633333,22.6316679475
2454648.88,340.436375,1.21027778,22.4199614814
2454650.88,340.35891667,1.17002778,22.5925965455
2454650.88,340.39620833,1.18633333,22.6954649999
2454651.8,340.35891667,1.17002778,22.7943722663
2454651.8,340.39620833,1.18633333,23.0172339582
2454651.8,340.436375,1.21027778,22.6545348052
2454654.74,340.35891667,1.17002778,22.9217543076
2454654.74,340.39620833,1.18633333,23.0432676345
2454654.74,340.436375,1.21027778,22.7416885029
2454348.92,118.97608333,-0.28030556,18.4389118824
2454348.92,119.02783333,-0.34508333,18.4358798752
2454397.79,118.97608333,-0.28030556,19.0067355961
2454397.79,119.02783333,-0.34508333,18.992904363
2454545.71,118.97608333,-0.28030556,18.2917013936
2454545.71,119.02783333,-0.34508333,18.2670293583
2454547.7,118.97608333,-0.28030556,18.1606114372
2454547.7,119.02783333,-0.34508333,18.1590647688
2456263.68,28.65720833,0.71680556,19.9490839803
2456263.68,28.77175,0.76180556,19.9631158933
2456263.51,44.3385,0.31080556,17.4043796882
2456263.51,44.44575,0.26741667,17.3897614579
2456263.66,58.708125,0.16905556,20.008434955
2456263.66,58.71533333,0.08930556,19.9935125627
2456263.66,58.7655,0.05736111,20.0036374431
2456263.66,58.76945833,0.05216667,19.9911439568
2456264.82,102.970875,-0.36694444,19.7568195473
2456264.82,102.995875,-0.35877778,19.7390686666
2456264.82,103.00783333,-0.45597222,19.6745129493
2456264.82,103.01404167,-0.45508333,19.6553282138
2456264.82,103.02004167,-0.36541667,19.7708292756
2456264.82,103.04141667,-0.39219444,19.7254603949
2456264.82,103.078625,-0.39241667,19.7850220459
2456264.73,133.141875,-0.6635,19.2795579781
2456266.51,44.3385,0.31080556,17.097578187
2456266.51,44.44575,0.26741667,17.080591339
2456266.79,133.39779167,-0.61138889,19.9692955125
2456266.79,133.477125,-0.53944444,19.9595010584
2456267.81,72.92666667,-0.16927778,20.7948785707
2456267.8,73.24525,-0.24480556,20.9249020961
2456271.53,28.65720833,0.71680556,21.2247767324
2456271.53,28.77175,0.76180556,21.3609735163
2456271.71,28.65720833,0.71680556,22.2551521806
2456271.71,28.77175,0.76180556,22.3818616751
2456271.72,133.39779167,-0.61138889,22.5251811679
2456271.72,133.477125,-0.53944444,22.7147686145
2456272.53,28.77175,0.76180556,20.2419870888
2456272.82,72.92666667,-0.16927778,22.0084625468
2456273.62,44.3385,0.31080556,22.4118895669
2456273.62,44.44575,0.26741667,22.4893725661
2456273.78,102.970875,-0.36694444,22.7272533114
2456273.78,103.00783333,-0.45597222,22.014746897
2456273.78,103.01404167,-0.45508333,21.8415645784
2456273.78,103.02004167,-0.36541667,22.1821139198
2456273.78,103.04141667,-0.39219444,22.3800670349
2456273.78,103.078625,-0.39241667,22.8433968024
2456273.86,133.141875,-0.6635,18.394770839
2456274.83,133.141875,-0.6635,21.7549387093
2456274.8,72.92666667,-0.16927778,22.0321050219
2456274.58,72.92666667,-0.16927778,22.0599970003
2456274.53,28.77175,0.76180556,20.2623390231
2456274.53,28.65720833,0.71680556,20.2473737232
2456275.86,133.141875,-0.6635,19.5071595014
2456276.79,72.92666667,-0.16927778,21.8990740306
2456276.82,73.24525,-0.24480556,22.2795967158
2456276.82,133.141875,-0.6635,21.655417477
2456277.55,28.65720833,0.71680556,22.3608421753
2456277.55,28.77175,0.76180556,22.4985339791
2456277.65,44.3385,0.31080556,22.2954953714
2456277.65,44.44575,0.26741667,22.4332514771
2456277.71,58.30516667,0.273,22.4580585027
2456277.71,58.33579167,0.27630556,22.5879700701
2456278.55,28.65720833,0.71680556,21.9867640689
2456278.55,28.77175,0.76180556,22.1489913973
2456278.67,44.3385,0.31080556,22.4031079224
2456278.67,44.44575,0.26741667,22.4231352261
2456278.75,58.30516667,0.273,22.2704927467
2456278.75,58.33579167,0.27630556,22.3880559562
2456278.85,133.39779167,-0.61138889,21.6705243514
2456278.85,133.477125,-0.53944444,21.8216931216
2456279.53,28.65720833,0.71680556,20.4571479814
2456279.53,28.77175,0.76180556,20.5089864897
2456279.69,44.3385,0.31080556,22.2628816236
2456279.69,44.44575,0.26741667,22.3539547639
2456279.61,58.33579167,0.27630556,22.0513028784
2456279.85,133.39779167,-0.61138889,21.1989373077
2456279.85,133.477125,-0.53944444,21.2008076084
2456280.53,28.65720833,0.71680556,20.2089356796
2456280.53,28.77175,0.76180556,20.2363291128
2456280.63,58.30516667,0.273,21.7475863721
2456280.63,58.33579167,0.27630556,21.8030893856
2456280.71,58.708125,0.16905556,22.4295066882
2456280.71,58.71533333,0.08930556,22.2823803402
2456280.86,133.39779167,-0.61138889,20.4113683613
2456280.86,133.477125,-0.53944444,20.4587004407
2456281.58,58.30516667,0.273,21.0936460474
2456281.58,58.33579167,0.27630556,21.1306375809
2456281.72,103.00783333,-0.45597222,21.6601796507
2456281.72,103.01404167,-0.45508333,21.8641479059
2456281.72,103.04141667,-0.39219444,22.3263108432
2456281.72,103.078625,-0.39241667,23.0354506336
2456281.85,133.39779167,-0.61138889,21.8693098377
2456281.85,133.477125,-0.53944444,21.9619205034
2456281.59,58.35683333,0.03891667,21.2018409741
2456282.52,28.65720833,0.71680556,18.1386941596
2456282.52,28.77175,0.76180556,18.1514389645
2456282.65,44.3385,0.31080556,20.5060356381
2456282.65,44.44575,0.26741667,20.5289991451
2456282.59,103.00783333,-0.45597222,20.4473945003
2456282.59,103.01404167,-0.45508333,20.471522941
2456282.59,103.04141667,-0.39219444,20.6240811945
2456282.59,103.078625,-0.39241667,20.7067049275
2454850.56,14.19525,0.64191667,22.2193302613
2455151.57,14.19525,0.64191667,22.5454096429
2455151.57,14.32083333,0.61352778,22.3326555943
2455155.55,14.19525,0.64191667,22.5137423069
2455155.55,14.32083333,0.61352778,22.4375595524
2454755.6,28.65720833,0.71680556,18.4491534449
2454755.6,28.77175,0.76180556,18.454407851
2455157.69,28.65720833,0.71680556,22.4221910759
2455157.69,28.77175,0.76180556,22.5764174026
2455166.58,28.65720833,0.71680556,18.7349419987
2455167.56,28.65720833,0.71680556,18.3728356627
2455167.56,28.77175,0.76180556,18.3600093719
2454869.6,44.3385,0.31080556,18.9535324906
2454869.6,44.44575,0.26741667,18.9534106018
2455151.83,44.3385,0.31080556,22.1994432763
2455151.83,44.44575,0.26741667,22.2536700352
2455165.72,44.3385,0.31080556,18.8483133397
2455165.72,44.44575,0.26741667,18.844633253
2454859.65,58.22575,0.00525,21.6005566549
2454859.65,58.23958333,-0.00533333,22.9946587008
2454859.65,58.25095833,0.047,22.9649106717
2454859.65,58.25325,0.00441667,23.1570107529
2454859.65,58.26725,0.04727778,22.8402947759
2454859.65,58.28158333,0.01972222,23.2483028594
2454744.8,58.30516667,0.273,22.6079696015
2454744.8,58.33579167,0.27630556,22.7505231697
2454808.64,58.30516667,0.273,20.2547841339
2454808.64,58.33579167,0.27630556,20.2762640121
2454869.66,58.30516667,0.273,18.648984257
2454869.66,58.33579167,0.27630556,18.6515388032
2454808.65,58.708125,0.16905556,20.2623390231
2454808.65,58.71533333,0.08930556,20.281438797
2454808.65,58.7655,0.05736111,20.3198618197
2454808.65,58.76945833,0.05216667,20.3012810192
2455164.75,58.708125,0.16905556,19.7277209347
2455164.75,58.71533333,0.08930556,19.7144967919
2455164.75,58.7655,0.05736111,19.7186120737
2455165.74,58.708125,0.16905556,19.1113103299
2455165.74,58.71533333,0.08930556,19.1095850619
2455166.66,58.91166667,0.17883333,18.6857002003
2455166.66,58.93491667,0.11763889,18.650379789
2454848.73,72.92666667,-0.16927778,20.5185110067
2454850.57,72.92666667,-0.16927778,22.0873350706
2454859.7,72.92666667,-0.16927778,21.6145496714
2454914.52,72.92666667,-0.16927778,22.0987575871
2454915.51,72.92666667,-0.16927778,21.8823672186
2454920.53,72.92666667,-0.16927778,22.0583350268
2455166.66,72.92666667,-0.16927778,18.7004368379
2454744.78,73.24525,-0.24480556,22.5418589847
2454808.84,73.24525,-0.24480556,22.3120057439
2454850.73,73.24525,-0.24480556,21.3143571891
2455157.66,73.24525,-0.24480556,22.4523523245
2455164.77,73.24525,-0.24480556,20.1367454073
2455165.75,73.24525,-0.24480556,19.368355584
2455166.68,73.24525,-0.24480556,18.7574497392
2455168.73,73.24525,-0.24480556,18.5391686541
2455157.66,73.24525,-0.24480556,22.5821468892
2454808.78,103.00783333,-0.45597222,21.9875416761
2454808.78,103.01404167,-0.45508333,22.1245086608
2454808.78,103.04141667,-0.39219444,22.4898287718
2454808.78,103.078625,-0.39241667,23.0878858953
2454848.82,102.995875,-0.35877778,20.5740839126
2454848.82,103.00783333,-0.45597222,20.3576890289
2454848.82,103.01404167,-0.45508333,20.3653350831
2454848.82,103.02004167,-0.36541667,20.4784507118
2454848.82,103.04141667,-0.39219444,20.6264761509
2454848.82,103.078625,-0.39241667,20.5263265513
2454859.61,103.00783333,-0.45597222,21.7508832677
2454859.61,103.01404167,-0.45508333,21.9779018576
2454859.61,103.04141667,-0.39219444,22.611044817
