,jd,RA,Decl,magsky
517,2456252.68,58.30516667,0.273,21.2935108648
518,2456252.68,58.33579167,0.27630556,21.3339777535
519,2456252.8,133.39779167,-0.61138889,22.5073329935
520,2456252.8,133.477125,-0.53944444,22.7734712974
521,2456253.66,14.32083333,0.61352778,20.1710859306
522,2456253.51,28.65720833,0.71680556,18.2412672858
523,2456253.51,28.77175,0.76180556,18.2397111456
524,2456253.61,28.65720833,0.71680556,20.4147388345
525,2456253.61,28.77175,0.76180556,20.4582960669
526,2456253.7,28.65720833,0.71680556,20.488945713
527,2456253.7,28.77175,0.76180556,20.5308892188
528,2453249.65,14.19525,0.64191667,17.5939596542
529,2453249.65,14.32083333,0.61352778,17.6346408903
530,2453250.65,14.19525,0.64191667,18.5507051984
531,2453250.65,14.32083333,0.61352778,18.5520972581
532,2453251.68,14.19525,0.64191667,19.4773684253
533,2453251.68,14.32083333,0.61352778,19.4911422474
534,2453253.67,14.19525,0.64191667,22.5128554092
535,2453253.67,14.32083333,0.61352778,22.4469118943
536,2453256.72,14.19525,0.64191667,22.6079361606
537,2453256.72,14.32083333,0.61352778,22.5897643281
538,2453263.82,14.19525,0.64191667,22.4783485095
539,2453263.82,14.32083333,0.61352778,22.3693970473
540,2453264.82,14.19525,0.64191667,22.4664099828
541,2453264.82,14.32083333,0.61352778,22.3849415486
542,2453265.83,14.19525,0.64191667,22.4328523615
543,2453265.83,14.32083333,0.61352778,22.4845639038
544,2453266.81,14.19525,0.64191667,22.3324460773
545,2453266.81,14.32083333,0.61352778,22.3600743733
546,2453268.79,14.19525,0.64191667,22.5343735935
547,2453268.79,14.32083333,0.61352778,22.5512070346
548,2453279.78,14.19525,0.64191667,19.033637982
549,2453279.78,14.32083333,0.61352778,19.0288864332
550,2453281.7,14.19525,0.64191667,20.3841253174
551,2453281.7,14.32083333,0.61352778,20.3782278578
552,2453301.71,14.19525,0.64191667,19.9785829111
553,2453301.71,14.32083333,0.61352778,19.9506052268
554,2453327.65,14.19525,0.64191667,21.389795237
555,2453327.65,14.32083333,0.61352778,21.3632106221
556,2453328.68,14.19525,0.64191667,20.7515190033
557,2453328.68,14.32083333,0.61352778,20.7480052942
558,2453337.61,14.19525,0.64191667,19.4107260918
559,2453337.61,14.32083333,0.61352778,19.3984964488
560,2453250.71,14.19525,0.64191667,18.1733367685
561,2453250.71,14.32083333,0.61352778,18.1190161276
562,2453251.72,14.19525,0.64191667,19.5490104281
563,2453251.72,14.32083333,0.61352778,19.5595829204
564,2453263.89,14.19525,0.64191667,22.3014475834
565,2453263.89,14.32083333,0.61352778,22.2480672831
566,2453268.88,14.19525,0.64191667,22.3699934419
567,2453268.88,14.32083333,0.61352778,22.4794136386
568,2453281.82,14.19525,0.64191667,19.9601825949
569,2453281.82,14.32083333,0.61352778,19.9387841448
570,2453250.68,28.65720833,0.71680556,18.3506385421
571,2453250.68,28.77175,0.76180556,18.3895981024
572,2453251.72,28.65720833,0.71680556,19.1340521654
573,2453251.72,28.77175,0.76180556,19.1569283838
574,2453253.7,28.65720833,0.71680556,20.9546092696
575,2453253.7,28.77175,0.76180556,21.0053274782
576,2453261.67,28.77175,0.76180556,22.5527386241
577,2453263.67,28.77175,0.76180556,22.9368247735
578,2453264.68,28.65720833,0.71680556,22.5932297593
579,2453264.68,28.77175,0.76180556,22.8569204217
580,2453266.8,28.65720833,0.71680556,22.327954741
581,2453266.8,28.77175,0.76180556,22.6622363722
582,2453273.83,28.65720833,0.71680556,20.0695347983
583,2453273.83,28.77175,0.76180556,20.1126955781
584,2453279.79,28.65720833,0.71680556,18.8739591536
585,2453279.79,28.77175,0.76180556,18.8846527869
586,2453281.81,28.65720833,0.71680556,20.0135016402
587,2453281.81,28.77175,0.76180556,20.0296857125
588,2453298.85,28.65720833,0.71680556,22.2196927846
589,2453298.85,28.77175,0.76180556,22.3646726358
590,2453303.66,28.65720833,0.71680556,19.1176097502
591,2453303.66,28.77175,0.76180556,19.1399499078
592,2453307.6,28.65720833,0.71680556,18.6249755283
593,2453307.6,28.77175,0.76180556,18.6311130882
594,2453327.67,28.65720833,0.71680556,21.5755535584
595,2453327.67,28.77175,0.76180556,21.6638270942
596,2453328.68,28.65720833,0.71680556,21.0132691019
597,2453328.68,28.77175,0.76180556,21.0569269092
598,2453250.77,28.65720833,0.71680556,18.7576977705
599,2453250.77,28.77175,0.76180556,18.7788679781
600,2453251.79,28.65720833,0.71680556,19.2509329145
601,2453251.79,28.77175,0.76180556,19.2751661881
602,2453264.85,28.77175,0.76180556,22.4653484981
603,2453250.71,44.3385,0.31080556,18.7987118435
604,2453250.71,44.44575,0.26741667,18.8080979651
605,2453251.75,44.3385,0.31080556,19.2865236397
606,2453251.75,44.44575,0.26741667,19.3040305704
607,2453253.72,44.3385,0.31080556,20.4866062282
608,2453253.72,44.44575,0.26741667,20.5083167959
609,2453256.77,44.3385,0.31080556,22.3394672055
610,2453256.77,44.44575,0.26741667,22.5519942558
611,2453258.87,44.3385,0.31080556,22.3708668089
612,2453258.87,44.44575,0.26741667,22.441669999
613,2453268.71,44.3385,0.31080556,22.5888199311
614,2453268.71,44.44575,0.26741667,23.0290480395
615,2453271.7,44.3385,0.31080556,20.3343535191
616,2453271.7,44.44575,0.26741667,20.370605638
617,2453272.73,44.3385,0.31080556,20.2157336371
618,2453272.73,44.44575,0.26741667,20.2586022814
619,2453279.82,44.3385,0.31080556,18.8106501124
620,2453279.82,44.44575,0.26741667,18.8149911961
621,2453291.86,44.3385,0.31080556,22.1986926377
622,2453291.86,44.44575,0.26741667,22.5934565491
623,2453299.86,44.3385,0.31080556,22.1241920924
624,2453299.86,44.44575,0.26741667,22.3168618563
625,2453302.65,44.3385,0.31080556,19.8090516467
626,2453302.65,44.44575,0.26741667,19.826544902
627,2453327.69,44.3385,0.31080556,21.9449836845
628,2453327.69,44.44575,0.26741667,21.9682919529
629,2453353.74,44.3385,0.31080556,22.0918327137
630,2453353.74,44.44575,0.26741667,22.2188817133
631,2453256.78,44.44575,0.26741667,22.5783964123
632,2453256.78,44.3385,0.31080556,22.2693954045
633,2453256.78,44.44575,0.26741667,22.3638668394
634,2453256.78,44.3385,0.31080556,22.2922538914
635,2453256.78,44.44575,0.26741667,22.4979347038
636,2453273.75,58.23958333,-0.00533333,19.8278793872
637,2453273.75,58.25095833,0.047,19.8326034182
638,2453273.75,58.25325,0.00441667,19.8315518335
639,2453273.75,58.26725,0.04727778,19.8347095474
640,2453273.75,58.28158333,0.01972222,19.8559991538
641,2453303.88,58.22575,0.00525,17.7441999866
642,2453303.88,58.23958333,-0.00533333,17.7791605775
643,2453303.88,58.25095833,0.047,17.7728084085
644,2453303.88,58.25325,0.00441667,17.7828423282
645,2453303.88,58.26725,0.04727778,17.7783033083
646,2453303.88,58.28158333,0.01972222,17.7807545139
647,2453337.74,58.22575,0.00525,18.8124844208
648,2453337.74,58.23958333,-0.00533333,18.8878163508
649,2453337.74,58.25095833,0.047,18.9161639148
650,2453337.74,58.25325,0.00441667,18.8997523517
651,2453337.74,58.26725,0.04727778,18.9036169563
652,2453337.74,58.28158333,0.01972222,18.8984671737
653,2453273.75,58.23958333,-0.00533333,19.8413903951
654,2453273.75,58.25095833,0.047,19.8397964222
655,2453273.75,58.25325,0.00441667,19.8258173914
656,2453273.75,58.26725,0.04727778,19.8114986589
657,2453273.75,58.28158333,0.01972222,19.8195460293
658,2453249.76,58.30516667,0.273,18.7826427304
659,2453249.76,58.33579167,0.27630556,18.7863543989
660,2453264.79,58.33579167,0.27630556,22.7082369891
661,2453268.86,58.30516667,0.273,22.6225914191
662,2453268.86,58.33579167,0.27630556,22.7061961476
663,2453274.81,58.30516667,0.273,19.7864878535
664,2453274.81,58.33579167,0.27630556,19.7988617792
665,2453279.87,58.33579167,0.27630556,19.0909778191
666,2453281.83,58.33579167,0.27630556,19.898056036
667,2453301.84,58.30516667,0.273,22.4674840511
668,2453301.84,58.33579167,0.27630556,22.5971342794
669,2453302.75,58.30516667,0.273,20.1414728161
670,2453302.75,58.33579167,0.27630556,20.160910151
671,2453328.79,58.30516667,0.273,22.308910509
672,2453328.79,58.33579167,0.27630556,22.5226869351
673,2453348.63,58.30516667,0.273,22.4668177214
674,2453348.63,58.33579167,0.27630556,22.6093057694
675,2453249.91,58.30516667,0.273,19.3801502708
676,2453249.91,58.33579167,0.27630556,19.3830658901
677,2453328.79,58.30516667,0.273,22.2988117808
678,2453328.79,58.33579167,0.27630556,22.4597920046
679,2453250.76,58.708125,0.16905556,19.0559351598
680,2453250.76,58.71533333,0.08930556,19.0734081347
681,2453250.76,58.7655,0.05736111,19.0917056531
682,2453250.76,58.76945833,0.05216667,19.0817172958
683,2453251.78,58.708125,0.16905556,19.3958444493
684,2453251.78,58.71533333,0.08930556,19.4014644671
685,2453265.87,58.708125,0.16905556,22.6658774221
686,2453265.87,58.71533333,0.08930556,22.5552809763
687,2453298.88,58.708125,0.16905556,18.1407624073
688,2453298.88,58.71533333,0.08930556,18.1558085342
689,2453299.87,58.708125,0.16905556,21.1513747024
690,2453299.87,58.71533333,0.08930556,21.1392734716
691,2453268.81,58.93491667,0.11763889,22.4005483078
692,2453268.81,59.05558333,0.14638889,22.6775614092
693,2453301.88,58.93491667,0.11763889,19.1686594174
694,2453301.88,59.05558333,0.14638889,19.185726938
695,2453266.85,72.92666667,-0.16927778,21.9226643991
696,2453301.85,72.92666667,-0.16927778,21.8058077138
697,2453302.87,72.92666667,-0.16927778,20.6540594295
698,2453307.66,72.92666667,-0.16927778,18.4532456615
699,2453336.73,72.92666667,-0.16927778,18.5271051784
700,2453337.62,72.92666667,-0.16927778,18.7950418169
701,2453274.82,72.92666667,-0.16927778,19.7558404168
702,2453327.82,72.92666667,-0.16927778,21.9969682785
703,2453356.82,72.92666667,-0.16927778,22.1472613844
704,2453327.82,72.92666667,-0.16927778,22.2420837116
705,2453263.84,73.24525,-0.24480556,22.3008353967
706,2453264.8,73.24525,-0.24480556,22.3967015558
707,2453265.84,73.24525,-0.24480556,22.394252254
708,2453266.77,73.24525,-0.24480556,22.5682669563
709,2453271.83,73.24525,-0.24480556,22.1578089229
710,2453272.82,73.24525,-0.24480556,20.934653106
711,2453291.85,73.24525,-0.24480556,22.5220303611
712,2453298.88,73.24525,-0.24480556,19.4632406667
713,2453299.89,73.24525,-0.24480556,14.7080497953
714,2453263.86,102.970875,-0.36694444,22.2936498415
715,2453263.86,103.00783333,-0.45597222,21.713515304
716,2453263.86,103.01404167,-0.45508333,21.9851059066
717,2453263.86,103.04141667,-0.39219444,22.3642278724
718,2453263.86,103.078625,-0.39241667,22.558944834
719,2453265.85,103.00783333,-0.45597222,21.6976521413
720,2453265.85,103.01404167,-0.45508333,21.8438937279
721,2453265.85,103.04141667,-0.39219444,22.6969247155
722,2453265.85,103.078625,-0.39241667,22.7655203378
723,2453268.84,103.00783333,-0.45597222,22.0966168011
724,2453268.84,103.01404167,-0.45508333,22.2291881526
725,2453268.84,103.04141667,-0.39219444,22.6764895187
726,2453268.84,103.078625,-0.39241667,24.293670318
727,2453271.86,103.00783333,-0.45597222,21.6047859022
728,2453271.86,103.01404167,-0.45508333,21.7439504251
729,2453271.86,103.04141667,-0.39219444,22.2267618812
730,2453271.86,103.078625,-0.39241667,22.4600265688
731,2453272.83,103.00783333,-0.45597222,20.6530523775
732,2453272.83,103.01404167,-0.45508333,20.6836384888
733,2453272.83,103.04141667,-0.39219444,20.8530180093
734,2453272.83,103.078625,-0.39241667,20.8018687575
735,2453279.81,103.00783333,-0.45597222,19.1871884099
736,2453279.81,103.01404167,-0.45508333,19.2069951164
737,2453279.81,103.04141667,-0.39219444,19.2773698241
738,2453279.81,103.078625,-0.39241667,19.3003932572
739,2453298.77,103.00783333,-0.45597222,21.7569504366
740,2453298.77,103.01404167,-0.45508333,21.9660967973
741,2453298.77,103.04141667,-0.39219444,22.4377150078
742,2453298.77,103.078625,-0.39241667,22.6799900403
743,2453303.87,103.00783333,-0.45597222,20.9723753826
744,2453303.87,103.01404167,-0.45508333,21.0821390521
745,2453303.87,103.04141667,-0.39219444,21.2042604841
746,2453303.87,103.078625,-0.39241667,21.4022135581
747,2453307.73,102.970875,-0.36694444,18.7079288979
748,2453307.73,103.00783333,-0.45597222,18.6967211561
749,2453307.73,103.01404167,-0.45508333,18.6936591968
750,2453307.73,103.04141667,-0.39219444,18.722959538
751,2453307.73,103.078625,-0.39241667,18.7338658131
752,2453328.8,103.01404167,-0.45508333,21.74010747
753,2453328.8,103.04141667,-0.39219444,22.3812271247
754,2453328.8,103.078625,-0.39241667,22.3990264601
755,2453328.8,103.00783333,-0.45597222,21.5084827934
756,2453328.8,103.01404167,-0.45508333,21.8340359826
757,2453328.8,103.04141667,-0.39219444,22.4921395695
758,2453328.8,103.078625,-0.39241667,22.3011686567
759,2453301.89,133.141875,-0.6635,16.5202472154
760,2453303.86,133.141875,-0.6635,20.9716118836
761,2453307.81,133.141875,-0.6635,18.9172353893
762,2453337.75,133.141875,-0.6635,18.8817746126
763,2453301.86,133.39779167,-0.61138889,22.0975763888
764,2453301.86,133.477125,-0.53944444,22.2249213842
765,2453302.89,133.39779167,-0.61138889,15.0568390567
766,2453302.89,133.477125,-0.53944444,15.0566767948
767,2453348.87,133.39779167,-0.61138889,16.9979613595
768,2453348.87,133.477125,-0.53944444,16.9908922789
769,2453353.84,133.39779167,-0.61138889,22.1058392685
770,2453353.84,133.477125,-0.53944444,22.4577825959
771,2453356.69,133.39779167,-0.61138889,22.4325960006
772,2453356.69,133.477125,-0.53944444,22.7125303819
773,2453361.72,133.39779167,-0.61138889,20.3075880104
774,2453361.72,133.477125,-0.53944444,20.2760188487
775,2453353.87,133.39779167,-0.61138889,17.2656875762
776,2453353.87,133.477125,-0.53944444,17.2612780887
777,2453353.87,133.39779167,-0.61138889,16.732282517
778,2453353.87,133.477125,-0.53944444,16.7320598862
779,2453353.87,133.39779167,-0.61138889,16.274451042
780,2453353.87,133.477125,-0.53944444,16.2695387957
781,2453353.87,133.39779167,-0.61138889,15.808345141
782,2453353.87,133.477125,-0.53944444,15.8039133937
783,2453353.88,133.39779167,-0.61138889,15.418961562
784,2453353.88,133.477125,-0.53944444,15.417330942
785,2453353.88,133.39779167,-0.61138889,15.0822948114
786,2453353.88,133.477125,-0.53944444,15.0797719483
787,2453353.88,133.39779167,-0.61138889,14.7486114579
788,2453353.88,133.477125,-0.53944444,14.7463521238
789,2453353.88,133.39779167,-0.61138889,14.3929962885
790,2453353.88,133.477125,-0.53944444,14.391673219
791,2453353.88,133.39779167,-0.61138889,14.0215821122
792,2453353.88,133.477125,-0.53944444,14.0193107821
793,2453353.88,133.39779167,-0.61138889,13.6342158412
794,2453353.88,133.477125,-0.53944444,13.6320125256
795,2453353.88,133.39779167,-0.61138889,13.2416247267
796,2453353.88,133.477125,-0.53944444,13.2385119097
797,2453353.88,133.39779167,-0.61138889,12.8552326574
798,2453353.88,133.477125,-0.53944444,12.8531553954
799,2453353.88,133.39779167,-0.61138889,12.4752570446
800,2453353.88,133.477125,-0.53944444,12.4727795479
801,2453260.54,249.449125,-0.55141667,21.9691652244
802,2453264.52,249.449125,-0.55141667,22.1649351622
803,2453249.56,266.05108333,-0.34241667,19.8496215976
804,2453250.5,266.02825,-0.41605556,22.1745250484
805,2453250.5,266.05108333,-0.34241667,22.520712778
806,2453251.54,266.02825,-0.41605556,22.4514019308
807,2453251.54,266.05108333,-0.34241667,22.4693484466
808,2453257.5,266.02825,-0.41605556,22.4772589046
809,2453257.5,266.05108333,-0.34241667,22.4727631005
810,2453258.52,266.02825,-0.41605556,22.5032619041
811,2453258.52,266.05108333,-0.34241667,22.770173758
812,2453259.5,266.02825,-0.41605556,22.4722587902
813,2453259.5,266.05108333,-0.34241667,22.4996318237
814,2453260.5,266.02825,-0.41605556,22.2923864342
815,2453260.5,266.05108333,-0.34241667,22.5195815462
816,2453261.57,266.02825,-0.41605556,22.2196949258
817,2453261.57,266.05108333,-0.34241667,22.4027015978
818,2453249.56,266.02825,-0.41605556,19.8276898779
819,2453249.56,266.05108333,-0.34241667,19.8292401286
820,2453249.57,266.333125,-0.431,19.739212293
821,2453249.57,266.426875,-0.35983333,19.7636982167
822,2453250.53,266.333125,-0.431,21.9637368574
823,2453250.53,266.426875,-0.35983333,22.3066698342
824,2453251.56,266.333125,-0.431,22.0348085984
825,2453251.56,266.426875,-0.35983333,22.3311884107
826,2453264.5,266.333125,-0.431,21.9109997455
827,2453264.5,266.426875,-0.35983333,22.1057167135
828,2453266.49,266.333125,-0.431,21.3464199163
829,2453266.49,266.426875,-0.35983333,21.5280948221
830,2453249.59,280.747125,0.51927778,19.6924033804
831,2453249.59,280.7605,0.51586111,19.7022498444
832,2453249.59,280.78195833,0.46716667,19.6985756103
833,2453249.59,280.79216667,0.46186111,19.7089412797
834,2453249.59,280.798875,0.50141667,19.6914920205
835,2453249.59,280.79879167,0.49538889,19.6745429369
836,2453249.59,280.82891667,0.50766667,19.6720791576
837,2453249.59,280.82975,0.49072222,19.7034005808
838,2453250.56,280.747125,0.51927778,21.6542173302
839,2453250.56,280.7605,0.51586111,21.6613650189
840,2453250.56,280.78195833,0.46716667,21.6316557205
841,2453250.56,280.79216667,0.46186111,21.7588394941
842,2453250.56,280.798875,0.50141667,21.7248592331
843,2453250.56,280.79879167,0.49538889,21.6095534783
844,2453250.56,280.82891667,0.50766667,21.5946150156
845,2453250.56,280.82975,0.49072222,21.7248592331
846,2453251.59,280.747125,0.51927778,22.4663366965
847,2453251.59,280.7605,0.51586111,22.5539941109
848,2453251.59,280.78195833,0.46716667,22.4753971263
849,2453251.59,280.79216667,0.46186111,22.6818753781
850,2453251.59,280.798875,0.50141667,22.4845338017
851,2453251.59,280.79879167,0.49538889,22.3071640099
852,2453251.59,280.82975,0.49072222,22.5218693485
853,2453256.54,280.747125,0.51927778,22.6297006135
854,2453256.54,280.7605,0.51586111,22.7440943214
855,2453256.54,280.78195833,0.46716667,22.4948370265
856,2453256.54,280.79216667,0.46186111,22.7402097548
857,2453256.54,280.798875,0.50141667,22.6616885792
858,2453256.54,280.79879167,0.49538889,22.3972767781
859,2453256.54,280.82891667,0.50766667,22.3341187458
860,2453256.54,280.82975,0.49072222,22.7597730801
861,2453263.65,280.747125,0.51927778,22.556492746
862,2453263.65,280.7605,0.51586111,22.6028421388
863,2453263.65,280.78195833,0.46716667,22.4723333407
864,2453263.65,280.79216667,0.46186111,22.5827353574
865,2453263.65,280.798875,0.50141667,22.5794201329
866,2453263.65,280.79879167,0.49538889,22.4783485095
867,2453263.65,280.82891667,0.50766667,22.4253752413
868,2453263.65,280.82975,0.49072222,22.7244000341
869,2453264.64,280.747125,0.51927778,22.7382096614
870,2453264.64,280.7605,0.51586111,22.7939005946
871,2453264.64,280.78195833,0.46716667,22.5730607242
872,2453264.64,280.79216667,0.46186111,22.7656980961
873,2453264.64,280.798875,0.50141667,22.7382096614
874,2453264.64,280.79879167,0.49538889,22.5467385821
875,2453264.64,280.82891667,0.50766667,22.4563381244
876,2453264.64,280.82975,0.49072222,22.8787669366
877,2453273.49,280.747125,0.51927778,19.6089430309
878,2453273.49,280.7605,0.51586111,19.6074417723
879,2453273.49,280.78195833,0.46716667,19.6006051646
